ADM3_PCODE,ADM3_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30,year,total,perc_10,perc_11,perc_12,perc_13,perc_21,perc_22,perc_23,perc_30,perc_total
PK60401,Bhakkar,0.0,19119.75938,43129.99292,60184.39375,10310.10291,11372.61464,0.0,51594.34715,1975,195711.21074999997,0.0,0.09769373612645744,0.22037568903037408,0.30751633245414384,0.05268018561885066,0.058109162967303354,0.0,0.26362489380287074,1.0000000000000002
PK60402,Darya Khan,0.0,14164.74742,24691.99539,18835.45593,8729.72664,0.0,49356.84252,0.0,1975,115778.7679,0.0,0.12234322127382044,0.21326876972232833,0.16268488835766923,0.07540006512713977,0.0,0.42630305551904213,0.0,1.0
PK60403,Kalur Kot,0.0,19665.97852,25719.6184,11058.16389,8023.02867,0.0,41306.09697,0.0,1975,105772.88644999999,0.0,0.1859264616863446,0.24315889698403897,0.10454629972896992,0.07585146760453185,0.0,0.39051687399611473,0.0,1.0
PK60404,Mankera,0.0,29216.40286,18106.44536,21622.17672,0.0,11659.55454,0.0,0.0,1975,80604.57948,0.0,0.362465793488189,0.22463296101548003,0.2682499785929036,0.0,0.1446512669034273,0.0,0.0,0.9999999999999999
PK60704,Taunsa,0.0,27993.83784,60840.4529,19483.43165,3845.59332,5200.10746,59687.1191,0.0,1975,177050.54227,0.0,0.15811212708577715,0.34363324799773287,0.11004446188189582,0.021720313706441605,0.029370751387306666,0.3371190979408459,0.0,1.0
PK61802,Karor Lal Esan,0.0,15372.21012,47060.21475,80885.23354,1965.18034,32003.90295,13824.06895,0.0,1975,191110.81065,0.0,0.08043610964610808,0.24624569688098907,0.4232373525333063,0.010282936550350506,0.16746254615921174,0.07233535823003429,0.0,1.0
PK62101,Isakhel,0.0,17789.76175,19656.28106,31379.88016,3373.67071,0.0,49665.85941,0.0,1975,121865.45309,0.0,0.14597871093838152,0.16129494095002836,0.2574961103769528,0.027683569251644096,0.0,0.40754666848299326,0.0,1.0
PK62103,Piplan,0.0,10228.00683,13548.29019,21753.34561,9529.99689,0.0,74107.16881,0.0,1975,129166.80833,0.0,0.07918448216099852,0.10488987352994232,0.1684128135644861,0.07378054016518254,0.0,0.5737322905793906,0.0,1.0
PK51001,Hangu,0.0,3166.75602,15550.58062,16818.44955,2281.63081,0.0,0.0,51914.02523,1975,89731.44223,0.0,0.035291486922532214,0.17330135606358235,0.18743095098026935,0.02542732796104753,0.0,0.0,0.5785488780725686,1.0
PK51401,Kohat,0.0,6221.77255,14253.68251,32060.86825,36415.59466,0.0,27818.94531,81234.42395,1975,198005.28723000002,0.0,0.031422254612690624,0.07198637323983745,0.1619192532609423,0.1839122337056595,0.0,0.1404959720983911,0.4102639130824789,0.9999999999999999
PK51402,Lachi,0.0,5905.5745,6645.77046,5274.20526,850.00792,0.0,13983.23618,0.0,1975,32658.794319999997,0.0,0.18082647026511542,0.2034909921928802,0.16149418157700074,0.0260269228456931,0.0,0.4281614331193106,0.0,1.0
PK51801,Central Kurram,0.0,5792.08564,59598.47827,22441.22279,0.0,15195.57631,0.0,0.0,1975,103027.36301,0.0,0.056218906034097085,0.5784723254948811,0.21781808380189074,0.0,0.14749068466913098,0.0,0.0,0.9999999999999999
PK51802,Lower Kurram,0.0,4040.34816,17826.04968,14846.26045,2776.10229,0.0,5534.68564,0.0,1975,45023.44622,0.0,0.08973875834065374,0.39592814803415555,0.32974509275580727,0.06165903597061433,0.0,0.12292896489876913,0.0,1.0
PK52701,Central Orakzai,0.0,1243.95994,20165.4716,12527.36594,0.0,0.0,0.0,0.0,1975,33936.79748,0.0,0.03665519531514733,0.5942066752728844,0.3691381294119683,0.0,0.0,0.0,0.0,1.0
PK52702,Ismailzai,0.0,590.48422,14103.93144,4947.71027,0.0,571.71818,0.0,0.0,1975,20213.844110000002,0.0,0.02921187166511694,0.6977362328139572,0.2447683994729293,0.0,0.02828349604799638,0.0,0.0,0.9999999999999999
PK52704,Upper Orakzai,0.0,1081.48861,7946.1819,10602.76885,0.0,8060.43427,0.0,0.0,1975,27690.873630000002,0.0,0.039055777887351546,0.2869603179074563,0.38289759260296763,0.0,0.2910863116022244,0.0,0.0,0.9999999999999999
PK52205,Darband,0.0,857.39279,8811.86515,6179.6417,5348.63173,0.0,9408.57437,0.0,1975,30606.10574,0.0,0.02801378252050697,0.28791200111693793,0.2019087874980334,0.17475701663703394,0.0,0.3074084122274878,0.0,1.0
PK60101,Attock,0.0,5610.13526,14721.9034,14300.06086,10450.26167,5323.42799,18079.35851,53084.46099,1975,121569.60867999998,0.0,0.04614751434108179,0.12109855053290118,0.1176285834532967,0.08596113603941562,0.043789134865215566,0.14871610352542267,0.43665897724266667,1.0000000000000002
PK60104,Hazro,0.0,4113.79599,16611.70303,22698.26607,40461.46771,0.0,36146.98664,0.0,1975,120032.21944,0.0,0.034272431262144125,0.13839370052058084,0.18910144439465346,0.3370883909234495,0.0,0.3011440328991721,0.0,1.0
PK62102,Mianwali,0.0,27419.59959,32877.09395,38504.97545,22430.07805,0.0,87505.76368,51755.60554,1975,260493.11626,0.0,0.10526036151616501,0.12621098945733808,0.1478157119958898,0.08610622181513765,0.0,0.3359235166608391,0.19868319855463037,0.9999999999999999
PK51301,Bara,0.0,5652.52489,16259.28042,5942.93892,33993.07814,0.0,39542.39165,49001.29959,1975,150391.51361,0.0,0.03758539796772247,0.10811301801353018,0.03951645127670844,0.2260305606615006,0.0,0.26292967402763545,0.3258248980529029,1.0
PK51302,Jamrud,0.0,951.59821,2667.43291,0.0,17238.23652,0.0,8686.44727,7406.76486,1975,36950.47977,0.0,0.025753338411930452,0.07218939853023727,0.0,0.46652267108032736,0.0,0.23508347723951625,0.2004511147379887,1.0
PK51303,Landi Kotal,0.0,3015.74988,2576.23352,1903.94701,14982.98095,0.0,58874.7039,0.0,1975,81353.61525999999,0.0,0.03706964798505748,0.031667105533866605,0.02340334850412154,0.18417105253547156,0.0,0.7236888454414829,0.0,1.0
PK51304,Mulagori,0.0,612.66294,3480.70359,1010.28023,0.0,0.0,6349.15143,0.0,1975,11452.798190000001,0.0,0.053494607155039724,0.30391730756586394,0.08821252354574143,0.0,0.0,0.5543755617333548,0.0,0.9999999999999999
PK51404,Darra Adam Khel,0.0,1871.25448,8274.6275,7762.55578,1777.73688,23989.72309,20338.0658,0.0,1975,64013.96352999999,0.0,0.029231973413473156,0.1292628520982319,0.12126347677818912,0.027771079651502405,0.3747576585967415,0.317712959461862,0.0,1.0
PK52403,Halimzai,0.0,1386.80044,8926.55872,7141.76921,0.0,0.0,0.0,0.0,1975,17455.12837,0.0,0.07944945523193538,0.5114003478394357,0.40915019692862914,0.0,0.0,0.0,0.0,1.0000000000000002
PK52404,Khwazai,0.0,306.62432,4851.60994,5315.6782,0.0,0.0,0.0,0.0,1975,10473.91246,0.0,0.029275050862894076,0.46320894494090514,0.5075160041962009,0.0,0.0,0.0,0.0,1.0
PK52703,Lower Orakzai,0.0,1762.07033,15432.04654,9185.73074,0.0,0.0,0.0,0.0,1975,26379.847609999997,0.0,0.06679607691638216,0.5849937713116304,0.3482101517719875,0.0,0.0,0.0,0.0,1.0
PK52804,Town-Iv,0.0,7332.89254,13039.99106,5552.91745,32753.54342,14492.0964,0.0,14677.47995,1975,87848.92082,0.0,0.08347162915097037,0.1484365537821299,0.06320985389652962,0.37283945111985045,0.16496612894874263,0.0,0.16707638310177708,1.0
PK51403,Gumbat,0.0,5858.36333,4024.88903,5010.03445,718.14635,0.0,13111.21432,0.0,1975,28722.64748,0.0,0.20396320826898928,0.14012945821942735,0.17442801724627094,0.025002790933532706,0.0,0.45647652533177974,0.0,1.0
PK52603,Jehangira,0.0,4483.28432,11081.54931,13385.94959,12222.02519,0.0,20692.81872,0.0,1975,61865.62712999999,0.0,0.07246809784339772,0.17912288008838942,0.2163713553225885,0.19755760600822025,0.0,0.3344800607374042,0.0,1.0
PK52805,Hassan Khel,0.0,870.86339,7565.59571,12827.92427,0.0,8204.28128,0.0,0.0,1975,29468.66465,0.0,0.029552183661637345,0.25673357784808887,0.435307280542147,0.0,0.27840695794812675,0.0,0.0,1.0
PK60105,Jand,0.0,25030.457,25857.47605,29153.4446,2311.42553,5520.85521,22815.36698,0.0,1975,110689.02536999999,0.0,0.22613314117032596,0.23360469534866954,0.26338152768577405,0.02088215631381343,0.04987716886606823,0.20612131061534886,0.0,1.0
PK60106,Pindi Gheb,0.0,14867.21271,12557.61947,24137.47898,6454.09101,0.0,36967.33515,0.0,1975,94983.73732,0.0,0.15652377058940514,0.1322081002950369,0.2541222282997866,0.06794943210389986,0.0,0.38919646871187147,0.0,1.0
PK60504,Tala Gang,0.0,30536.7977,16609.0552,59181.46318,6290.31072,0.0,66203.08779,0.0,1975,178820.71459,0.0,0.1707676751544962,0.09288104702009065,0.33095418120708897,0.03517663339184401,0.0,0.3702204632264802,0.0,1.0
PK51501,Pattan,0.0,1277.1279,8621.96219,3115.8661,7294.86806,0.0,9035.45288,0.0,1975,29345.277130000002,0.0,0.04352073058783207,0.29381089678603417,0.10617947433914726,0.24858746529070516,0.0,0.30790143299628125,0.0,0.9999999999999999
PK51502,Bankad,0.0,1331.72335,12614.15665,3396.28421,0.0,9306.44041,0.0,0.0,1975,26648.604620000002,0.0,0.049973473995727734,0.4733514879999747,0.12744698112452238,0.0,0.34922805687977515,0.0,0.0,1.0
PK51601,Dassu,0.0,1926.86832,5908.11692,0.0,0.0,0.0,0.0,0.0,1975,7834.98524,0.0,0.24593132737031168,0.7540686726296884,0.0,0.0,0.0,0.0,0.0,1.0
PK51604,Seo,0.0,1235.81117,7645.02762,11773.3463,5787.69965,8256.19011,5215.58967,0.0,1975,39913.66452,0.0,0.030962107460234773,0.19153910601641747,0.2949703175988913,0.14500546916958454,0.20685121772928106,0.13067178202559088,0.0,1.0
PK52901,Alpuri,0.0,2482.91166,30887.99622,15353.3899,2548.01133,12229.00038,18681.01829,0.0,1975,82182.32777999999,0.0,0.03021223329967839,0.3758471809497339,0.18682106378272267,0.031004370389957334,0.14880328545495478,0.227311866122953,0.0,1.0
PK51603,Harban Basha,0.0,1130.62295,5078.36839,6091.10771,0.0,0.0,0.0,0.0,1975,12300.09905,0.0,0.09191982482450008,0.4128721540661089,0.495208021109391,0.0,0.0,0.0,0.0,1.0
PK51803,Upper Kurram,0.0,4622.63693,32018.71571,14461.19459,2100.863,0.0,51904.29341,0.0,1975,105107.70363999999,0.0,0.04398000117891264,0.304627678097373,0.13758453556868136,0.01998771666818617,0.0,0.49382006848684684,0.0,1.0
PK52001,Adenzai,0.0,3298.43002,20762.01542,19749.42064,6021.2256,0.0,130497.45771,0.0,1975,180328.54939,0.0,0.018291224718202673,0.11513437827915751,0.1095191011451412,0.03339030686138211,0.0,0.7236649889961165,0.0,1.0
PK53205,Kabal,0.0,4166.17754,10569.9903,11164.09879,10401.57844,0.0,35309.72211,0.0,1975,71611.56718,0.0,0.05817743842315391,0.14760171737942407,0.1558979817036871,0.14524997636003417,0.0,0.49307288613370076,0.0,1.0
PK53209,Matta Sebujni,0.0,3144.21926,7549.46966,4003.7807,12623.50543,0.0,0.0,0.0,1975,27320.97505,0.0,0.11508444534815385,0.27632504499505406,0.14654603990789852,0.4620444697488935,0.0,0.0,0.0,1.0
PK53504,Khall,0.0,375.12512,9438.79528,7834.67739,2637.70701,8160.17173,13029.77257,0.0,1975,41476.2491,0.0,0.009044335689458475,0.22757109152379934,0.1888955139388436,0.06359560151257747,0.1967432423873643,0.31415021494795675,0.0,1.0
PK53506,Wari,0.0,1768.72287,26015.63553,28645.68567,1197.28148,0.0,5550.43565,0.0,1975,63177.7612,0.0,0.027995972576502125,0.41178470138634793,0.4534140673221576,0.01895099568675441,0.0,0.08785426302823786,0.0,0.9999999999999999
PK53101,Lahor,0.0,2490.13666,11281.06019,3185.42937,27572.11922,0.0,37647.81724,0.0,1975,82176.56268,0.0,0.030302273285592724,0.13727831661600476,0.03876323450524737,0.3355229072718377,0.0,0.4581332683213174,0.0,1.0
PK52501,Data Khel,0.0,4773.76551,37197.29889,9834.89438,1826.3936,0.0,8538.38444,0.0,1975,62170.73682,0.0,0.07678476650230572,0.5983087991653627,0.15819169730084598,0.029377062158485772,0.0,0.13733767487299983,0.0,1.0
PK52502,Dossali,0.0,912.83296,7604.02195,2736.51459,0.0,0.0,0.0,0.0,1975,11253.3695,0.0,0.08111641228878158,0.6757106793658557,0.2431729083453627,0.0,0.0,0.0,0.0,1.0
PK52504,Ghulam Khan,0.0,1042.55337,3638.18581,826.55908,0.0,0.0,0.0,0.0,1975,5507.2982600000005,0.0,0.18930396008731876,0.6606117261569922,0.15008431375568898,0.0,0.0,0.0,0.0,0.9999999999999999
PK52506,Miran Shah,0.0,1910.00522,6742.71392,0.0,26864.22696,199.5028,11596.31097,0.0,1975,47312.75987,0.0,0.04036976970373468,0.14251364618184975,0.0,0.5678008857190769,0.004216680670249812,0.2450990177250888,0.0,1.0
PK52507,Razmak,0.0,1380.69355,417.2988,0.0,0.0,0.0,0.0,0.0,1975,1797.99235,0.0,0.7679084674637242,0.23209153253627582,0.0,0.0,0.0,0.0,0.0,1.0
PK52510,Shawal,0.0,2643.09473,3489.00582,589.45275,0.0,0.0,0.0,0.0,1975,6721.5533,0.0,0.39322677542406753,0.5190773120849909,0.08769591249094165,0.0,0.0,0.0,0.0,1.0
PK53001,Birmal,0.0,2793.36828,17578.18137,5078.25306,0.0,6947.07033,0.0,0.0,1975,32396.873039999995,0.0,0.08622339188572505,0.542588827887693,0.15675133380094886,0.0,0.2144364464256332,0.0,0.0,1.0
PK53003,Makin,0.0,2067.421,10288.83849,7683.51773,0.0,0.0,0.0,0.0,1975,20039.77722,0.0,0.10316586742973781,0.5134208018905312,0.38341333067973093,0.0,0.0,0.0,0.0,0.9999999999999999
PK53006,Tiarza,0.0,5733.21707,15137.24811,0.0,0.0,0.0,0.0,0.0,1975,20870.46518,0.0,0.27470480511829204,0.725295194881708,0.0,0.0,0.0,0.0,0.0,1.0
PK53204,Charbagh,0.0,1582.32394,3030.65263,576.98582,9962.76666,0.0,5888.88475,0.0,1975,21041.6138,0.0,0.07519974252165013,0.1440313779544799,0.027421177172256627,0.47347920908994157,0.0,0.2798684932616718,0.0,1.0
PK53207,Khwaza Khela,0.0,2068.24808,6422.24576,3122.47637,7912.571,1697.412,5210.86315,0.0,1975,26433.81636,0.0,0.0782425076966828,0.24295567739958376,0.11812431195992465,0.29933517325834974,0.06421365635907747,0.19712867332638154,0.0,0.9999999999999999
PK53208,Matta Kharirai,0.0,1694.13781,6663.57439,2618.69662,14971.83453,3818.88003,56811.3275,0.0,1975,86578.45088,0.0,0.019567661384333607,0.07696573826708783,0.03024651738836933,0.1729279558345454,0.044108897666615306,0.6561832294590485,0.0,1.0
PK60501,Chakwal,0.0,17978.42371,28685.37721,119271.04119,16548.93634,8102.73859,45082.2192,0.0,1975,235668.73623999997,0.0,0.07628684227207447,0.12171906069368246,0.5060961546827193,0.07022117826925893,0.03438189858899377,0.19129486549327118,0.0,1.0
PK60201,Bahawalnagar,0.0,21007.03366,34962.55851,69561.11579,6457.59641,5066.5265,33757.45684,86362.65941,1975,257174.94712,0.0,0.08168382610845037,0.1359485397062653,0.27048169570553926,0.02510974137378487,0.019700700074941267,0.13126261798840183,0.33581287904261703,0.9999999999999999
PK60202,Chishtian,0.0,14887.37031,36522.87338,106813.19792,7096.29201,7386.79018,0.0,70155.33755,1975,242861.86135000002,0.0,0.0612997455724227,0.15038538030211795,0.4398105051417123,0.029219458216097543,0.0304156039113714,0.0,0.288869306856278,0.9999999999999999
PK60203,Fort Abbas,0.0,9305.89732,15967.98139,63356.15808,3180.8309,7760.86977,40539.79956,0.0,1975,140111.53702,0.0,0.06641778056200787,0.11396621384376561,0.4521837346695892,0.022702134082976746,0.05539065472454412,0.2893394821171165,0.0,1.0
PK60204,Haroonabad,0.0,9822.21724,26890.08884,106044.2639,13799.53644,13752.34856,18695.07609,0.0,1975,189003.53107,0.0,0.051968432464694056,0.14227294425542183,0.5610702789501064,0.07301205623978081,0.07276238958152921,0.09891389850846768,0.0,1.0
PK60205,Minchinabad,0.0,12634.68294,40104.94631,69125.5255,2265.34675,0.0,46657.93231,0.0,1975,170788.43381,0.0,0.07397856317399062,0.23482237886563356,0.4047435997738658,0.013264052485662878,0.0,0.2731914057008472,0.0,1.0
PK60303,Hasilpur,0.0,9597.73217,21668.31069,17858.83292,11461.83755,0.0,17541.21859,74538.13575,1975,152666.06767000002,0.0,0.06286748795250474,0.14193272297310883,0.11697971391130152,0.07507783310942209,0.0,0.11489926253892092,0.48824297951474177,0.9999999999999998
PK60304,Khairpur Tamewali,0.0,9051.6239,14163.09397,19849.27292,2313.05921,0.0,46384.71377,0.0,1975,91761.76376999999,0.0,0.0986426538474981,0.15434635722019974,0.21631311457517335,0.02520722264883292,0.0,0.505490651708296,0.0,1.0
PK60305,Yazman,0.0,28406.11559,42071.19564,80336.8056,10308.85638,21758.52287,12021.84927,0.0,1975,194903.34535000002,0.0,0.1457446281334442,0.21585671382115143,0.41218792553680506,0.05289214693307468,0.11163750335288947,0.061681082222635124,0.0,0.9999999999999999
PK61504,Mian Channu,0.0,9297.72047,19662.48188,137277.91582,9125.9189,61830.26706,60802.22911,0.0,1975,297996.53324,0.0,0.031200767233462462,0.06598225041820958,0.4606695062101253,0.03062424519096731,0.207486531429556,0.20403669951767925,0.0,0.9999999999999999
PK62601,Depalpur,0.0,25484.99965,144525.39042,124459.31287,21847.92078,10152.28951,104167.12134,62180.51652,1975,492817.55108999996,0.0,0.05171284909320498,0.2932634807756802,0.25254642939303684,0.044332675919673284,0.020600503142685266,0.2113705591645551,0.12617350251116438,1.0
PK62701,Arif Wala,0.0,14672.09787,27069.45785,116295.62371,29839.38794,52866.58284,49885.73028,0.0,1975,290628.88049,0.0,0.050483963759082914,0.09314097691998441,0.4001516418943833,0.10267179190757238,0.18190409277586933,0.17164753274310768,0.0,1.0
PK62702,Pakpattan,0.0,20282.10653,49030.7461,118590.84037,10283.5597,5789.7925,7346.15573,122728.10777,1975,334051.30870000005,0.0,0.060715542797692375,0.14677609344148032,0.35500786041374965,0.030784371838025966,0.01733204555471331,0.021991099985772932,0.36739298596856534,1.0
PK63101,Chichawatni,0.0,12227.1029,26467.56171,227414.85496,9428.12224,72851.74125,32790.28408,0.0,1975,381179.66714000003,0.0,0.032077007128266416,0.06943592219539604,0.5966080422555038,0.024734063888400507,0.1911217925043283,0.08602317202810493,0.0,1.0
PK63601,Burewala,0.0,12857.99389,27128.83284,164572.52454,26398.55788,28736.85561,18284.19049,74073.19698,1975,352052.15223,0.0,0.03652298049750229,0.07705913077979537,0.46746632138889116,0.07498479334037275,0.08162670055550707,0.0519360281543023,0.21040404528362905,1.0
PK63602,Mailsi,0.0,15514.75769,52629.21751,106844.82598,37016.05246,43723.37563,27180.61874,50718.38457,1975,333627.23258,0.0,0.04650327124084434,0.15774856597589082,0.3202521123762876,0.11095033272238641,0.13105457636620127,0.0814700242837113,0.15202111703467824,1.0
PK63603,Vehari,0.0,13599.54831,25097.52464,139927.70588,22528.29923,54486.37624,11009.27453,56231.01984,1975,322879.74867,0.0,0.04211954563895381,0.0777302532703932,0.43337405475687923,0.0697730326005212,0.16875129661875427,0.034097135467148966,0.1741546816473493,1.0
PK60301,Ahmadpur East,0.0,8390.00945,120872.66237,36109.3337,15195.69559,80316.89829,14711.39443,72429.2333,1975,348025.22713,0.0,0.02410747496435374,0.3473100595803927,0.10375493178404524,0.04366262674493955,0.23077895517039265,0.0422710576222245,0.2081148941336516,0.9999999999999999
PK60302,Bahawalpur,0.0,11306.65564,73793.47024,25006.38337,15932.00983,29239.34272,13450.64611,223916.14668,1975,392644.65459,0.0,0.028796153233784434,0.18793957686003704,0.06368705922180883,0.04057615363855195,0.0744676958623867,0.034256536929161,0.5702768242542701,1.0
PK61901,Dunyapur,0.0,8459.56567,15709.02073,90626.07783,3713.9396,29759.48036,17937.88996,0.0,1975,166205.97415,0.0,0.05089808421907439,0.09451537954840716,0.5452636603074836,0.022345403761769658,0.17905180913137472,0.10792566303189048,0.0,1.0
PK61902,Kahror Pacca,0.0,5532.64551,36199.80081,18240.33472,5206.13504,3967.19416,15806.43415,87574.62851,1975,172527.1729,0.0,0.032068255782564906,0.2098208659048861,0.10572441670143427,0.030175739580556242,0.02299460481103148,0.09161707042612763,0.5075990467933993,1.0
PK61903,Lodhran,0.0,10452.36047,79876.88355,32157.16614,16406.31947,13539.92314,24451.67782,52804.90584,1975,229689.23643,0.0,0.04550653148775414,0.34776067347127626,0.14000293021915378,0.07142833388712136,0.05894887958376936,0.106455479586445,0.22989717176448016,1.0
PK62201,Jalalpur Pirwala,0.0,5843.55001,60893.01488,46510.01645,5792.14504,10198.19258,48543.35533,0.0,1975,177780.27429,0.0,0.03286950722366331,0.34251839875480034,0.2616151687005028,0.03258035832789692,0.0573640277062709,0.2730525392868658,0.0,1.0
PK62203,Multan Saddar,0.0,14190.59812,53511.55018,77097.80689,26050.62741,40319.42032,76935.83292,89845.49927,1975,377951.33511,0.0,0.03754609866868159,0.14158317542237508,0.20398871422841053,0.06892587746096507,0.10667886728926443,0.20356015648842302,0.23771711044188035,1.0
PK62204,Shujabad,0.0,6238.27551,54274.42455,32802.28505,12057.05169,0.0,23222.75325,77554.60007,1975,206149.39012,0.0,0.030260945746037313,0.2632771531286449,0.15911900118116148,0.058486962697205,0.0,0.11265011861777514,0.3762058186291762,1.0
PK62301,Alipur,0.0,6051.25029,60660.936,28803.43986,41305.34202,20520.56033,19820.37359,0.0,1975,177161.90209000002,0.0,0.034156611656415294,0.3424039552769288,0.16258258417979485,0.23315025145201065,0.11582941980141617,0.11187717763343415,0.0,0.9999999999999999
PK62302,Jatoi,0.0,5117.57219,70844.20352,28574.22229,42413.10218,46630.54097,25956.83178,0.0,1975,219536.47293000002,0.0,0.023310806271501665,0.3226990147673044,0.1301570618705849,0.1931938762336023,0.21240452826655512,0.11823471259045155,0.0,1.0
PK62304,Muzaffargarh,0.0,17368.59571,97693.69648,63673.30696,30482.5944,42574.55027,59427.61148,163400.86571,1975,474621.2210100001,0.0,0.03659464630140095,0.20583507891220404,0.1341560472675503,0.06422509793205758,0.08970216329434408,0.1252106076368378,0.34427635865560513,0.9999999999999999
PK62802,Liaqatpur,0.0,17614.90738,131178.12902,81285.27056,27984.89396,43017.16866,41193.00721,0.0,1975,342273.37679,0.0,0.05146443917198834,0.3832554265547905,0.23748639558919638,0.08176181922899012,0.12568073235328775,0.12035118710174689,0.0,1.0
PK61202,Jhang,0.0,30640.82308,51572.45737,106574.33005,7697.56488,12194.02941,7300.02375,326940.5355,1975,542919.76404,0.0,0.05643711117089212,0.09499093749366684,0.19629849032747324,0.014178089268146215,0.022460094875274415,0.013445861126290044,0.602189415738257,0.9999999999999999
PK61204,Athara Hazari,0.0,7986.45908,10314.14057,15326.00089,0.0,0.0,6975.06628,0.0,1975,40601.66682,0.0,0.19670273921035047,0.2540324419617017,0.37747220964954464,0.0,0.0,0.1717926091784032,0.0,1.0
PK61601,Khushab,0.0,21082.14916,16059.95778,55003.36653,13734.40341,14795.97831,79122.71098,79543.53111,1975,279342.09728,0.0,0.07547071982805442,0.05749207848146933,0.19690324897527742,0.04916696603818096,0.052967234276791356,0.2832466418432126,0.284753110557014,1.0
PK61603,Noorpur,0.0,22714.73563,30364.11151,26239.74111,0.0,5293.22313,0.0,0.0,1975,84611.81138,0.0,0.26845821238817213,0.3588637450820167,0.31011912736573777,0.0,0.0625589151640734,0.0,0.0,1.0
PK61604,Quaidabad,0.0,12521.61917,14259.13591,12722.48786,6677.18847,0.0,7562.00355,0.0,1975,53742.434960000006,0.0,0.23299314925569942,0.26532359243887893,0.23673076721345485,0.12424424898071271,0.0,0.14070824211125396,0.0,0.9999999999999999
PK61801,Choubara,0.0,30061.39705,31261.78407,13820.2448,0.0,2247.05638,0.0,0.0,1975,77390.4823,0.0,0.3884379080811078,0.4039486916338807,0.17857809370442443,0.0,0.029035306580587106,0.0,0.0,1.0
PK60502,Choa Saidan Shah,0.0,3614.24255,7731.26338,20917.12596,3152.76818,0.0,14699.27027,0.0,1975,50114.670340000004,0.0,0.0721194517589238,0.15427146038371006,0.4173852849492774,0.06291108289469394,0.0,0.29331272001339476,0.0,1.0
PK60503,Kallar Kahar,0.0,6223.12082,8388.82195,22156.94542,1855.76169,8379.85755,8396.41464,0.0,1975,55400.92207,0.0,0.11232883113636596,0.1514202586628537,0.3999382066602488,0.0334969459110304,0.15125844908162195,0.15155730854787922,0.0,1.0
PK61303,Pind Dadan Khan,0.0,7626.58884,11943.87775,52233.59966,3325.55537,0.0,51799.36608,0.0,1975,126928.9877,0.0,0.06008547754296791,0.09409889707959909,0.41151828755977704,0.026200125205914648,0.0,0.4080972126117413,0.0,1.0
PK61304,Sohawa,0.0,10435.39949,22220.13073,19949.13474,5086.00472,0.0,15870.01496,0.0,1975,73560.68463999999,0.0,0.14186109796381038,0.3020653061991404,0.2711928911160825,0.06914025807250834,0.0,0.2157404466484585,0.0,1.0000000000000002
PK61602,Naushera,0.0,4763.38197,3808.98737,9172.77772,0.0,5608.00325,0.0,0.0,1975,23353.150310000005,0.0,0.20397170860328348,0.1631037919697267,0.39278545285053656,0.0,0.24013904657645305,0.0,0.0,0.9999999999999998
PK62001,Malakwal,0.0,6933.85308,16117.30176,59635.74836,2582.48292,12538.58976,42407.3004,0.0,1975,140215.27628,0.0,0.04945148106511295,0.1149468316691463,0.42531562852617877,0.018417985461462588,0.08942384947387133,0.30244422380422814,0.0,1.0
PK63001,Gujar Khan,0.0,12725.39935,62383.68069,75989.77513,15027.39648,11290.52111,59663.88839,0.0,1975,237080.66115,0.0,0.053675400128687385,0.26313272616753036,0.32052287504766813,0.06338516354352591,0.04762312141038164,0.2516607137022066,0.0,1.0
PK63207,Bhera,0.0,8085.75571,15257.11794,24230.21085,1995.3364,0.0,39376.30173,0.0,1975,88944.72263,0.0,0.09090764995283453,0.17153483072253636,0.272418757780548,0.022433443390456945,0.0,0.44270531815362407,0.0,1.0
PK60601,Bhawana,0.0,11894.11199,17774.08953,50031.33016,823.6794,0.0,11245.62118,0.0,1975,91768.83226,0.0,0.12960949482610318,0.1936832919442883,0.5451886978168246,0.008975589856764731,0.0,0.12254292555601928,0.0,1.0
PK60602,Chiniot,0.0,8518.28426,15044.38564,31868.14657,5235.95259,0.0,5571.61205,142293.35407,1975,208531.73518000002,0.0,0.04084886289680179,0.0721443459289974,0.1528215671465646,0.02510866072965077,0.0,0.026718293238152488,0.6823582700598328,1.0
PK60603,Lalian,0.0,12275.36527,16730.10488,21451.76217,2017.22892,0.0,14083.54087,101224.80389,1975,167782.80599999998,0.0,0.07316223612328907,0.09971286855221626,0.12785435338350465,0.012022858408983816,0.0,0.08393911870802782,0.6033085648239784,1.0
PK60801,Chak Jhumra,0.0,5320.85814,11712.91527,71737.77635,6888.34691,13421.46512,14855.87275,0.0,1975,123937.23453999999,0.0,0.042931877250195746,0.0945068309251303,0.5788234392695527,0.05557931751153305,0.10829243665000694,0.1198660983935813,0.0,1.0
PK60802,Faisalabad City,0.0,496.07991,2631.88825,4695.10294,24544.32619,0.0,4124.91368,1011394.67134,1975,1047886.98231,0.0,0.00047340974587395244,0.0025116146058024027,0.004480543244892636,0.023422684511161307,0.0,0.003936410843569113,0.9651753370487006,1.0
PK60803,Faisalabad Sadar,0.0,9276.88712,21269.63371,219914.67112,54658.93376,24843.14108,66517.77646,63970.78227,1975,460451.82552,0.0,0.020147356587246392,0.046192962067160136,0.47760625310073374,0.11870717137079925,0.05395383339384963,0.144461967079574,0.13893045640063684,1.0
