ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30,year,total,perc_10,perc_11,perc_12,perc_13,perc_21,perc_22,perc_23,perc_30,perc_total
PK631,Sahiwal,0.0,31530.23136,74801.00158,427196.56549,70530.86105,168641.12539,70513.59943,217486.81772,1980,1060700.2020199997,0.0,0.029725865329292632,0.07052039910763551,0.402749584356113,0.06649462394339219,0.15899037736472518,0.06647835014617114,0.2050407997526706,1.0000000000000002
PK632,Sargodha,0.0,69523.86029,192753.73694,373805.28736,47935.11961,69796.68311,252307.24589,522118.68253,1980,1528240.6157300002,0.0,0.04549274477749061,0.12612787211385992,0.24459845099813887,0.03136621230754469,0.04567126563159687,0.16509654519912068,0.34164690897224825,0.9999999999999998
PK633,Sheikhupura,0.0,32355.54563,107857.33272,199642.45077,133150.80633,10155.0915,161390.84604,655618.08931,1980,1300170.1623,0.0,0.024885623873080635,0.08295632052438465,0.15355101705828464,0.10241029227624815,0.007810586486645449,0.12413055669151776,0.5042556030898387,1.0
PK634,Sialkot,0.0,21230.00643,132539.99243,265649.89424,163970.60746,76400.72652,165731.64618,739286.51021,1980,1564809.38347,0.0,0.013567151791307632,0.08470040749378023,0.16976501869570554,0.10478631403423175,0.048824302389201976,0.1059117154656156,0.4724450901301573,1.0
PK635,Toba Tek Singh,0.0,29449.26385,75192.65105,322052.30628,85971.07773,119841.33499,98485.20493,198500.22117,1980,929492.06,0.0,0.03168317957444413,0.08089649636167952,0.3464820412559522,0.09249253590181286,0.128932069618755,0.10595593998941745,0.21355773729793884,1.0
PK636,Vehari,0.0,43424.35294,141070.09032,444780.27062,112188.23644,171692.88862,76659.85003,207164.83872,1980,1196980.52769,0.0,0.03627824508039638,0.11785495841962021,0.3715852182477537,0.09372603300114425,0.14343833057279767,0.0640443584975793,0.17307285618070856,1.0
PK701,Badin,0.0,51230.14027,419205.855,143568.52011,9140.69848,7191.18875,26572.99031,0.0,1980,656909.39292,0.0,0.0779866155395938,0.6381486693874263,0.21855148009351744,0.013914702055589537,0.010947002474777767,0.04045153044909516,0.0,1.0
PK702,Central Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294320.13555,1980,1294320.13555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PK703,Dadu,0.0,21474.18416,168976.69679,138804.54449,31739.25617,5888.50055,126699.16334,159458.22496,1980,653040.5704600001,0.0,0.03288338448080437,0.258753750430809,0.21255118099665146,0.04860227312928345,0.00901705164481918,0.1940142298521414,0.244178129465491,0.9999999999999998
PK704,East Karachi,0.0,392.67133,6549.30086,361.86443,28722.09154,0.0,7073.2661,1013324.32934,1980,1056423.5236,0.0,0.0003716987753755089,0.0061995030531711275,0.00034253727024826736,0.027188046175006628,0.0,0.006695483337872164,0.9592027313883263,1.0
PK705,Ghotki,0.0,28888.35843,229034.34347,121922.12919,57631.65791,106996.11304,34807.93694,0.0,1980,579280.5389800001,0.0,0.049869375002424145,0.3953772448031566,0.21047164713090669,0.09948833774301843,0.18470517450560184,0.06008822081489218,0.0,1.0
PK706,Hyderabad,0.0,6753.02098,59030.52959,26264.23606,25797.25179,0.0,18590.55421,861918.84641,1980,998354.43904,0.0,0.006764151804136401,0.059127828035464756,0.02630752669888985,0.025839772711188806,0.0,0.018621196524028428,0.8633395242262918,1.0
PK707,Jacobabad,0.0,16386.57543,213887.06236,95922.8156,18302.90365,19675.04925,7034.73153,65418.11093,1980,436627.24875,0.0,0.037529896443505004,0.48986191991527644,0.21969040153726777,0.04191883054115046,0.0450614323918784,0.016111526594227474,0.1498259925766944,0.9999999999999999
PK708,Jamshoro,0.0,33303.10424,50183.95143,24553.02365,21547.98682,0.0,105404.66507,107460.76193,1980,342453.49314,0.0,0.09724854588177673,0.14654238439753356,0.07169739582700757,0.0629223741373573,0.0,0.30779264099055065,0.3137966587657743,1.0
PK709,Kambar Shahdad Kot,0.0,21972.81994,206072.38337,138252.56465,28447.87214,32625.11368,61181.50693,59191.12872,1980,547743.38943,0.0,0.04011517138137559,0.37622066709822966,0.25240389444748973,0.05193649560901831,0.059562770285463015,0.1116973898921309,0.10806361128629277,0.9999999999999998
PK710,Kashmore,0.0,17613.7218,166942.86147,67757.23944,42714.02481,24663.45765,63721.48314,0.0,1980,383412.78831,0.0,0.04593931745896491,0.43541286717599526,0.17672138620795397,0.11140479950675124,0.06432612161610766,0.16619550803422706,0.0,1.0
PK711,Khairpur,0.0,36077.02903,317049.81666,241512.35058,39408.65526,131953.8179,78283.81852,72023.91281,1980,916309.40076,0.0,0.039372104007748036,0.34600738178287205,0.2635707440954837,0.04300802242922958,0.14400574499241808,0.08543382666932184,0.07860217602292668,1.0
PK712,Korangi Karachi,0.0,97.86871,830.43559,0.0,8866.61924,0.0,0.0,604724.8583,1980,614519.78184,0.0,0.0001592604711714255,0.0013513569693615122,0.0,0.014428533469584167,0.0,0.0,0.9840608490898829,1.0
PK713,Larkana,0.0,10778.19247,108648.05005,119011.9481,42426.26451,36399.70296,85155.39091,192753.26604,1980,595172.81504,0.0,0.0181093494152209,0.18254874433856333,0.19996200278737783,0.07128394213897125,0.061158208238314235,0.14307674806060644,0.32386100502094595,0.9999999999999999
PK714,Malir Karachi,0.0,11130.02072,24497.24219,4075.0981,30659.06202,6933.90163,17116.60286,259912.77984,1980,354324.70736,0.0,0.0314119238337272,0.0691378322796733,0.01150102720852495,0.08652815167317662,0.019569342712968184,0.048307675147839,0.7335440471440907,1.0
PK715,Matiari,0.0,8397.10673,90420.35766,91352.39523,13514.51462,30403.35303,60608.21803,0.0,1980,294695.9453,0.0,0.028494137309733793,0.30682593059755947,0.3099886397724387,0.045859180743875676,0.10316854885481859,0.20566356272157368,0.0,0.9999999999999999
PK716,Mirpur Khas,0.0,24758.37502,268873.31934,113081.77231,17862.92507,9923.48517,27177.69413,126341.37696,1980,588018.948,0.0,0.04210472316276448,0.4572528151592829,0.19230974221939529,0.030378145348472687,0.016876131634452025,0.04621907886206415,0.21485936361356844,1.0
PK717,Naushahro Feroze,0.0,18634.55666,205999.04301,142919.11999,35507.53393,67043.77428,102755.6529,71772.57466,1980,644632.25543,0.0,0.028907266899900738,0.3195605576276802,0.22170643616749558,0.05508184492926871,0.10400313312786164,0.15940197226317376,0.11133878898461932,1.0
PK718,Sanghar,0.0,46464.01177,356029.12341,168217.00582,24624.27155,21633.44827,101249.56131,69613.23557,1980,787830.6577,0.0,0.05897715621482345,0.45191072463388854,0.21351924322302238,0.031255792484502096,0.02745951564408129,0.12851690946578406,0.0883606583338982,1.0
PK719,Shaheed Benazir Abad,0.0,29903.73298,255616.86074,144708.37559,34252.63675,25159.18796,54719.81265,105686.64738,1980,650047.25405,0.0,0.0460023987389998,0.39322812172103816,0.2226120865651244,0.05269253356059154,0.03870362931810003,0.08417820752118906,0.16258302257495705,1.0
PK720,Shikarpur,0.0,15827.93554,159153.15384,141378.53686,38571.34063,29399.0062,43180.60207,93286.08721,1980,520796.66235,0.0,0.030391776069722348,0.30559557183383323,0.27146590422076655,0.07406218860150496,0.05645006645653669,0.08291259370817664,0.1791218991094596,1.0
PK721,South Karachi,0.0,2099.66995,6031.45781,612.17523,6003.61883,0.0,5704.08497,1364238.90629,1980,1384689.91308,0.0,0.00151634667817407,0.004355818406002596,0.0004421027583268253,0.004335713558168415,0.0,0.0041193951917453215,0.9852306234075827,1.0
PK722,Sujawal,0.0,26780.62412,194431.29368,54668.86091,2924.38583,21395.73393,12502.91739,0.0,1980,312703.81586,0.0,0.08564214045916825,0.6217746116889359,0.1748263312989941,0.00935193522329536,0.06842172319246351,0.03998325813714297,0.0,1.0
PK723,Sukkur,0.0,23808.76264,123414.94662,52165.83566,46009.82888,22606.46014,27330.52108,252904.51495,1980,548240.86997,0.0,0.04342755884161432,0.22511081055805512,0.09515130760472953,0.08392265407450868,0.041234540105040025,0.04985130182194468,0.46130182699410766,1.0
PK724,Tando Allahyar,0.0,10722.22768,123324.05127,69961.25899,5013.11036,0.0,9451.65385,73635.30673,1980,292107.60888,0.0,0.03670643062367051,0.422187055458259,0.23950508943688834,0.017161861614017122,0.0,0.03235675334250814,0.25208280952465684,1.0
PK725,Tando Muhammad Khan,0.0,12552.44101,122612.15385,57011.6049,5892.24249,4622.03128,0.0,59357.33472,1980,262047.80825,0.0,0.047901339430493024,0.46789994035372745,0.2175618459880784,0.022485372151552805,0.017638122260463518,0.0,0.22651337981568484,1.0
PK726,Tharparkar,0.0,73162.31133,306248.91381,148679.31053,0.0,9984.80314,0.0,0.0,1980,538075.33881,0.0,0.13597038565603983,0.5691561975081331,0.27631690175360407,0.0,0.01855651508222297,0.0,0.0,0.9999999999999999
PK727,Thatta,0.0,37974.0968,194477.66104,46290.62675,4286.40174,6763.55561,54026.0021,0.0,1980,343818.34404,0.0,0.11044814059014278,0.5656407356129154,0.13463687308264893,0.012467053647089051,0.019671886992781062,0.15713531007442286,0.0,1.0
PK728,Umer Kot,0.0,23755.47337,217464.66004,68846.03999,13658.97008,22283.37822,48111.7301,0.0,1980,394120.25179999997,0.0,0.06027468332699366,0.5517723563983575,0.17468282757755005,0.03465685921395222,0.05653954121420766,0.12207373226893894,0.0,1.0000000000000002
PK729,West Karachi,0.0,1446.57006,3656.18651,0.0,13753.70855,0.0,0.0,1144475.57723,1980,1163332.04235,0.0,0.0012434713455307586,0.003142857221240365,0.0,0.011822685225979583,0.0,0.0,0.9837909862072493,1.0
PK201,Awaran,0.0,13967.51609,56876.1245,19623.88767,0.0,6484.2994,0.0,0.0,1985,96951.82766,0.0,0.1440665578681263,0.5866431388942833,0.20240864090586244,0.0,0.06688166233172793,0.0,0.0,1.0
PK202,Barkhan,0.0,12593.88759,66876.02004,5029.95911,0.0,0.0,0.0,0.0,1985,84499.86674,0.0,0.1490403248652508,0.7914334379457981,0.0595262371889511,0.0,0.0,0.0,0.0,1.0
PK203,Chagai,0.0,11827.34818,39653.88076,13538.18902,4780.88262,5394.3954,13203.57443,0.0,1985,88398.27041,0.0,0.133796149236219,0.44858208849654346,0.15314993107001448,0.05408344074862313,0.061023766358552674,0.1493646240900473,0.0,1.0
PK204,Dera Bugti,0.0,11390.5729,65760.97863,25470.41249,3897.19214,5196.66923,36881.98735,0.0,1985,148597.81274,0.0,0.07665370499046284,0.44254338214965033,0.17140502959195844,0.02622644349966897,0.03497137093863257,0.24820006882962686,0.0,1.0
PK205,Gwadar,0.0,7147.87668,29043.68709,29221.13491,6329.71655,5464.809,16256.23137,45186.05165,1985,138649.50725,0.0,0.05155356713321461,0.20947558823726004,0.21075541838970366,0.045652643673567764,0.03941455767416729,0.11724694658083612,0.32590127831125054,1.0
PK206,Harnai,0.0,6902.76652,32229.717,7388.77875,7420.41223,0.0,10136.37783,0.0,1985,64078.05233,0.0,0.10772434974226378,0.5029759149672333,0.11530904079212671,0.11580271185186942,0.0,0.15818798264650688,0.0,1.0
PK207,Jaffarabad,0.0,13662.25607,121807.35424,20417.18681,14158.84942,0.0,31170.67303,52766.29057,1985,253982.61014,0.0,0.05379209254708071,0.4795893473685363,0.08038812893034551,0.055747318338823966,0.0,0.12272758758096917,0.2077555252342443,1.0
PK208,Jhal Magsi,0.0,12582.02579,52160.45451,18136.69569,1331.18009,0.0,6981.91848,0.0,1985,91192.27455999999,0.0,0.13797249658162272,0.5719832602232222,0.1988841245325771,0.014597509453765731,0.0,0.07656260920881236,0.0,1.0
PK209,Kachhi,0.0,10520.59678,76434.09894,41586.7839,9022.81121,7033.02607,20314.29826,0.0,1985,164911.61516000002,0.0,0.0637953655950355,0.46348523641492656,0.25217619668361024,0.05471301218683667,0.042647245090507664,0.12318294402908325,0.0,0.9999999999999999
PK210,Kalat,0.0,13936.13093,44489.81402,7322.03385,13458.37252,5621.44663,35166.40038,0.0,1985,119994.19833000001,0.0,0.11614003946818982,0.37076637570132426,0.06101989889430681,0.1121585268896725,0.046847653538550874,0.29306750550795563,0.0,1.0
PK211,Kech,0.0,17035.43851,57170.50572,67161.91457,33623.61233,6141.52167,32229.91244,127891.59615,1985,341254.50139,0.0,0.049920040440818055,0.1675304076199222,0.19680887518387497,0.0985294324120095,0.017996895703893474,0.09444538404246952,0.3747689645970123,1.0
PK212,Kharan,0.0,9315.88798,26722.20898,4945.96763,9180.64634,0.0,40471.45329,0.0,1985,90636.16421999999,0.0,0.10278334327330606,0.2948294338133896,0.05456947204864845,0.10129120554700367,0.0,0.44652654531765223,0.0,1.0
PK213,Khuzdar,0.0,64241.21452,138575.70976,29342.08997,16229.6648,0.0,11067.46589,88495.38367,1985,347951.52861,0.0,0.18462690701958231,0.3982615346269164,0.08432809617826958,0.04664346457920279,0.0,0.031807493228187315,0.25433250436784166,1.0
PK214,Killa Abdullah,0.0,10119.23092,32963.84786,19069.57284,38934.03593,23103.58333,18508.18789,0.0,1985,142698.45877,0.0,0.0709133862217116,0.23100353111122815,0.13363545061643697,0.27284132054119453,0.16190492545710067,0.12970138605232814,0.0,1.0
PK215,Killa Saifullah,0.0,21950.63448,81990.12819,15315.57299,6124.44957,6696.61312,28555.31072,0.0,1985,160632.70907,0.0,0.1366510881070581,0.5104198806375768,0.09534529473275477,0.038127039041165066,0.04168897579310432,0.17776772168834093,0.0,1.0
PK216,Kohlu,0.0,11619.11775,42952.48335,15779.14101,4893.25683,0.0,7484.58392,0.0,1985,82728.58286,0.0,0.14044864964824566,0.5191976202794102,0.1907338487437013,0.05914832166629477,0.0,0.09047155966234813,0.0,1.0
PK217,Lasbela,0.0,31665.05443,91700.55511,14863.65713,36127.46925,5849.91363,6442.53169,68184.00373,1985,254833.18497,0.0,0.12425797069454568,0.3598454224899923,0.05832700765306453,0.1417690920209355,0.022955854947575512,0.025281368636343185,0.26756328355754333,1.0
PK218,Lehri,0.0,4008.11233,26560.59093,32782.49354,3174.95279,0.0,7043.19811,0.0,1985,73569.3477,0.0,0.054480737634703805,0.3610279519985468,0.44559989404391587,0.04315591872510241,0.0,0.09573549759773119,0.0,1.0
PK219,Loralai,0.0,12925.86172,38436.04751,10343.56957,1554.08422,0.0,48015.65614,0.0,1985,111275.21916,0.0,0.11616118860583156,0.3454142602472318,0.09295483440142434,0.01396613039032005,0.0,0.43150358635519226,0.0,1.0
PK220,Mastung,0.0,14919.31037,47677.06438,17841.35919,8711.06963,10501.71327,19388.91046,0.0,1985,119039.4273,0.0,0.12533083120772037,0.4005149004946532,0.1498777303845446,0.07317802032133937,0.08822046197797863,0.16287805561376387,0.0,1.0
PK221,Musakhel,0.0,13047.1958,73907.06764,17022.44521,955.62212,0.0,5517.43291,0.0,1985,110449.76368,0.0,0.11812787429587372,0.6691464533516509,0.15411934478482173,0.008652097461871183,0.0,0.049954230105782337,0.0,0.9999999999999999
PK222,Nasirabad,0.0,20940.45501,104812.94303,16745.99882,4622.63922,13507.68277,42982.68628,0.0,1985,203612.40513,0.0,0.10284469159249011,0.5147669807400993,0.08224449197635192,0.02270313155550907,0.06634017589142359,0.21110052824412606,0.0,1.0
PK223,Nushki,0.0,7085.22472,22851.72267,15616.97152,7441.53439,9975.99693,18630.70073,0.0,1985,81602.15096,0.0,0.08682644558564465,0.2800382392028064,0.19137941017823384,0.09119287056106787,0.12225164180892811,0.2283113926633191,0.0,1.0
PK224,Panjgur,0.0,9949.66755,13215.87106,676.64642,30441.89266,0.0,0.0,129993.41721,1985,184277.4949,0.0,0.053992852222129926,0.07171722769061802,0.0036718885307573173,0.1651959327780074,0.0,0.0,0.7054220987784874,1.0
PK225,Pishin,0.0,23427.53485,109570.0708,35891.9682,29313.15811,48736.70564,86366.09451,0.0,1985,333305.53211000003,0.0,0.0702884668660953,0.32873763032483616,0.10768488591468882,0.08794680941667013,0.1462223123974898,0.25911989508021965,0.0,0.9999999999999998
PK226,Quetta,0.0,8150.68194,25039.08899,10457.8956,49017.40119,719.57655,20118.54111,496169.2358,1985,609672.4211800001,0.0,0.013368952993190401,0.041069741914088395,0.017153302719121036,0.0803995711256358,0.0011802675092425605,0.032998935840104514,0.8138292278986172,0.9999999999999999
PK227,Sherani,0.0,8014.89711,40221.99051,13724.09208,0.0,9108.37629,0.0,0.0,1985,71069.35599000001,0.0,0.11277571040784098,0.5659540592384085,0.1931084345541429,0.0,0.1281617957996076,0.0,0.0,0.9999999999999999
PK228,Sibi,0.0,5540.38919,10734.42764,5249.99949,4632.41628,0.0,0.0,59919.98318,1985,86077.21578,0.0,0.06436533918755429,0.12470695691918673,0.06099174377826281,0.053816985575366856,0.0,0.0,0.6961189745396293,1.0
PK229,Sohbatpur,0.0,3834.84054,53934.48241,24046.28185,0.0,12729.20738,0.0,0.0,1985,94544.81218000001,0.0,0.04056108898602499,0.5704647475243415,0.2543374014453513,0.0,0.13463676204428204,0.0,0.0,0.9999999999999998
PK230,Washuk,0.0,10623.6355,54956.26127,15460.47134,635.01715,0.0,0.0,11875.23687,1985,93550.62213,0.0,0.11356028702018851,0.587449447355161,0.16526315900407149,0.006787952186117653,0.0,0.0,0.12693915443446127,0.9999999999999999
PK231,Zhob,0.0,14556.07661,41122.54259,17774.94831,5419.60119,0.0,0.0,87663.39846,1985,166536.56715999998,0.0,0.08740468750034491,0.24692800681120994,0.10673300532802937,0.03254301011737032,0.0,0.0,0.5263912902430455,1.0
PK232,Ziarat,0.0,11926.10286,26799.2626,12960.18065,0.0,14829.41233,0.0,0.0,1985,66514.95844,0.0,0.17929956117702417,0.40290580086845196,0.1948461061084593,0.0,0.22294853184606453,0.0,0.0,1.0
PK233,Shaheed Sikandarabad,0.0,9276.11473,34113.33691,14859.71334,3506.05049,0.0,15039.20319,0.0,1985,76794.41866,0.0,0.12079152224680699,0.44421635719431074,0.19349991313548412,0.04565501700745605,0.0,0.19583719041594216,0.0,1.0
PK234,Duki,0.0,10133.24648,28492.12788,0.0,16990.67913,0.0,40459.60772,0.0,1985,96075.66121,0.0,0.10547152475850236,0.29655926923804926,0.0,0.17684686127594956,0.0,0.4211223447274987,0.0,1.0
PK235,Chaman,0.0,5784.27443,23766.9467,5751.93206,5954.94156,638.95946,0.0,102762.74413,1985,144659.79834,0.0,0.039985362183382674,0.16429545024070574,0.03976178679912848,0.04116514490089258,0.004416980165410066,0.0,0.7103752757104804,1.0
PK401,Islamabad,0.0,4952.98349,32401.74414,10435.28058,181906.46801,0.0,15000.9645,228734.60687,1985,473432.04759,0.0,0.010461867791192212,0.0684401157567188,0.02204177058380536,0.38422930795663846,0.0,0.03168557045591279,0.48314136745573244,1.0
PK501,Abbottabad,0.0,11259.0326,107644.64367,40475.17769,89237.36016,19657.16144,85938.98483,224276.6801,1985,578489.04049,0.0,0.019462827835879506,0.18607896802819515,0.06996706049213332,0.1542593790271513,0.03398017950927767,0.14855767147672622,0.38769391363063677,1.0
PK502,Bajaur,0.0,4371.23015,65202.50211,42703.03892,202458.86096,18641.77709,79158.4917,0.0,1985,412535.90093,0.0,0.010595999378831565,0.1580529160323036,0.10351350954845974,0.4907666472265493,0.04518825403552739,0.1918826737783284,0.0,1.0
PK503,Bannu,0.0,9944.42203,76410.63675,29908.55613,140238.55817,24152.56914,34504.72291,177032.00242,1985,492191.46755000006,0.0,0.020204377128885884,0.15524575655557807,0.06076610039356623,0.2849268372490704,0.0490714909387299,0.0701042687345952,0.3596811689995742,0.9999999999999998
PK504,Batagram,0.0,7150.4362,40891.72436,11278.98062,79862.54356,7840.26454,0.0,60726.07505,1985,207750.02433,0.0,0.034418461432485364,0.1968313818103128,0.054291115759793764,0.38441653047964297,0.03773893440101914,0.0,0.29230357611674607,1.0
PK505,Buner,0.0,16013.62191,53104.26694,36827.57847,64035.2368,5829.77102,170824.88936,0.0,1985,346635.3645,0.0,0.046197311497915554,0.15319921848308699,0.10624299261306328,0.1847337097077987,0.016818165764503235,0.4928086019336322,0.0,0.9999999999999999
PK506,Charsadda,0.0,3299.77731,64859.59869,11543.05126,260693.03305,11236.61928,192041.41917,159896.72647,1985,703570.22523,0.0,0.004690046837785509,0.09218638931003245,0.016406395333495714,0.370528802529667,0.015970856748985796,0.2729527377415963,0.22726477149843727,1.0
PK507,Chitral Lower,0.0,6700.81883,31840.02485,21355.94255,22795.21932,7957.48261,34923.98024,0.0,1985,125573.46840000001,0.0,0.053361740464596415,0.2535569436417669,0.17006731455384405,0.18152894564788494,0.06336913928866203,0.2781159164032455,0.0,0.9999999999999999
PK508,Chitral Upper,0.0,5317.64799,42208.524,21049.38612,0.0,22635.45628,0.0,0.0,1985,91211.01439,0.0,0.05830050269217273,0.462756875167782,0.2307768010341059,0.0,0.24816582110593935,0.0,0.0,1.0
PK509,D. I. Khan,0.0,45356.59807,104815.03324,137034.3816,73887.53668,66834.79194,118858.33785,62222.24165,1985,609008.92103,0.0,0.07447608155442065,0.1721075498577742,0.2250121088016864,0.12132422716408826,0.10974353516359688,0.1951668255515505,0.10216967190688314,1.0000000000000002
PK510,Hangu,0.0,7131.45672,39189.68713,41411.43928,14224.19261,24039.58702,30955.32435,58268.96153,1985,215220.64864,0.0,0.03313556001742566,0.18209073979491933,0.19241387637144888,0.06609120779016346,0.1116974006532759,0.1438306433216779,0.27074057205108887,1.0
PK511,Haripur,0.0,11979.03917,86095.73242,45561.64578,136627.98204,20610.67389,53777.29203,133752.36886,1985,488404.73419,0.0,0.024526869482268152,0.17627947968765367,0.09328665876992817,0.279743361346798,0.04219998793456003,0.1101080482341915,0.27385559454460046,1.0
PK512,Karak,0.0,15789.56112,79729.02213,49232.6961,66497.92176,19137.53711,62154.19792,0.0,1985,292540.93614,0.0,0.0539738517567458,0.2725397107905761,0.16829335664817496,0.22731150941616043,0.06541832183391057,0.21246324955443208,0.0,1.0
PK513,Khyber,0.0,11151.77919,29848.97159,12330.10317,62937.2189,0.0,109298.95858,168081.55441,1985,393648.58584,0.0,0.028329275376928913,0.07582644181562545,0.03132261517893937,0.15988173503964034,0.0,0.277656169770733,0.42698376281813294,1.0
PK514,Kohat,0.0,18500.65183,61077.00075,46218.94307,84129.54742,18440.36623,97372.89923,142326.76242,1985,468066.17094999994,0.0,0.03952571875136921,0.1304879620461279,0.09874446379278547,0.1797385768111555,0.03939692157750458,0.20803233660823914,0.3040740204128184,1.0
PK515,Kohistan Lower,0.0,2390.51027,20876.66192,10333.76878,20844.90586,5617.32198,25336.38921,0.0,1985,85399.55802,0.0,0.027992068406725933,0.24445866470539374,0.121004944517159,0.24408681196123128,0.06577694440390969,0.2966805660055804,0.0,1.0
PK516,Kohistan Upper,0.0,5904.58658,38027.72674,35534.08271,20072.64359,5896.10874,17045.75934,0.0,1985,122480.9077,0.0,0.04820822029227989,0.3104788122010301,0.2901193612724998,0.1638838572225898,0.04813900264718564,0.13917074636441482,0.0,1.0
PK517,Kolai Palas Kohistan,0.0,1828.0453,23012.45855,15466.53607,27868.24777,9643.23869,34893.69033,0.0,1985,112712.21671,0.0,0.016218697079691213,0.2041700467058448,0.13722147005407787,0.24725135023919276,0.08555628636788613,0.30958214955330726,0.0,1.0
PK518,Kurram,0.0,13216.70175,103725.80016,92135.63428,19228.64314,43236.22835,10321.22744,68884.00408,1985,350748.23919999995,0.0,0.03768144860868058,0.2957272156136315,0.26268309853856,0.054821780955643364,0.12326855424453405,0.029426312911908132,0.19639158912704247,1.0
PK519,Lakki Marwat,0.0,22855.52967,69890.93917,67385.14855,25839.14312,8120.50858,68233.91186,62363.60492,1985,324688.78586999996,0.0,0.0703921128928394,0.21525516806109582,0.20753765292337475,0.079581261332338,0.025010129494436303,0.21015173553705585,0.19207193975885992,1.0
PK520,Lower Dir,0.0,9646.76366,72557.84783,37219.70946,102328.02379,19687.81333,191642.94954,77379.34969,1985,510462.4573,0.0,0.01889808647441936,0.14214139902429215,0.07291370585187988,0.20046140970140255,0.03856858236771255,0.3754300571949231,0.1515867593853704,1.0
PK521,Malakand,0.0,6635.10218,20890.58481,18469.02686,63264.56143,8722.24431,123245.55295,55106.91725,1985,296333.98979,0.0,0.022390621422476813,0.07049675545084895,0.062325036939192356,0.21349073548678318,0.02943383010562205,0.4159008321567808,0.18596218843829576,1.0
PK522,Mansehra,0.0,15474.14766,131662.82863,42862.5491,208141.07088,6371.99304,137464.6453,121441.04136,1985,663418.27597,0.0,0.02332487394528719,0.19846126252324386,0.06460863478222638,0.313740333088762,0.009604789724376155,0.20720659993728635,0.18305350599881817,1.0
PK523,Mardan,0.0,6374.59845,95280.30076,32550.1957,250366.67195,0.0,337141.12886,269679.08675,1985,991391.9824699999,0.0,0.006429947551238039,0.09610759663661415,0.032832821200452854,0.2525405453917681,0.0,0.340068443987242,0.2720206452326849,1.0
PK524,Mohmand,0.0,9449.2232,88435.71163,42169.18265,13324.29535,101282.18645,7963.20872,0.0,1985,262623.808,0.0,0.03598007077865537,0.33673912621813784,0.16056877314793944,0.050735291105062336,0.38565500676161085,0.030321731988594114,0.0,0.9999999999999999
PK525,North Waziristan,0.0,21982.92147,85520.96432,43660.68834,45344.209,41538.65416,33570.75701,0.0,1985,271618.1943,0.0,0.08093316991026032,0.31485727434570465,0.16074287089832112,0.16694098536682603,0.15293030817413103,0.12359539130475695,0.0,1.0000000000000002
PK526,Nowshera,0.0,10532.54268,52052.55656,35323.82129,112838.02575,16445.94029,225310.52814,142288.67449,1985,594792.0892,0.0,0.017707940087378013,0.08751386829978033,0.05938851899915282,0.18971003111653353,0.027649897482866517,0.3788055225197168,0.23922422149457195,1.0
PK527,Orakzai,0.0,4384.83651,57946.6849,45612.066,0.0,42787.94526,0.0,0.0,1985,150731.53267000002,0.0,0.029090373011729554,0.3844363808524657,0.3026046719757009,0.0,0.28386857416010375,0.0,0.0,0.9999999999999998
PK528,Peshawar,0.0,9257.10036,60603.75724,41172.40171,158624.7962,51999.65785,48872.46208,1040247.85735,1985,1410778.03279,0.0,0.0065616986831676565,0.04295768422205161,0.029184181177372127,0.1124378126914115,0.03685885138653868,0.034642205183297504,0.7373575666561608,0.9999999999999999
PK529,Shangla,0.0,7644.01282,80273.9597,32773.62907,44192.34171,26309.88397,106657.86908,0.0,1985,297851.69635,0.0,0.0256638216725738,0.2695098288299543,0.1100333806106255,0.14837028713131922,0.08833216091233452,0.3580905208431928,0.0,1.0
PK530,South Waziristan,0.0,26667.10083,130822.27773,47982.48928,7591.66281,54116.66456,40106.95366,0.0,1985,307287.14887000003,0.0,0.08678234976003406,0.42573299342676146,0.1561487014879992,0.024705435414130207,0.1761110569023322,0.13051946300874276,0.0,0.9999999999999998
PK531,Swabi,0.0,9504.64332,60887.56613,38756.99307,131292.29405,7290.66363,449541.52474,0.0,1985,697273.6849400001,0.0,0.013631151619923627,0.08732233475186911,0.055583616458055506,0.18829377457618757,0.010455956946987548,0.6447131656469766,0.0,0.9999999999999999
PK532,Swat,0.0,24327.63376,60879.4357,39591.81274,133612.1467,6828.66575,310071.71761,280324.52865,1985,855635.94091,0.0,0.02843222519863609,0.07115109684996694,0.046271797206055496,0.15615536972172842,0.007980807518133782,0.3623874393123639,0.3276212641931154,1.0
PK533,Tank,0.0,17078.92466,33369.92845,56583.93545,4710.61295,6524.16405,0.0,60683.28872,1985,178950.85427999997,0.0,0.09543919043424644,0.18647537942337453,0.31619818568434727,0.026323500767587396,0.03645785361712665,0.0,0.3391058900733179,1.0000000000000002
PK534,Tor Ghar,0.0,2069.63037,28282.96845,12763.38101,8977.6837,52743.64806,8671.14084,0.0,1985,113508.45243,0.0,0.01823327096522903,0.24917059341851164,0.11244432231045615,0.07909264471327793,0.4646671409120541,0.07639202768047113,0.0,0.9999999999999999
PK535,Upper Dir,0.0,11689.00561,119222.76191,50729.5264,32962.16788,21191.58501,17340.04095,136173.40768,1985,389308.49543999997,0.0,0.030025046324224137,0.3062423843981451,0.1303067541402225,0.08466850393990467,0.05443391361405838,0.04454061792410188,0.3497827796593434,1.0
